"1990_5_31","1990_6_1","1990_6_2","1990_6_3","1990_6_4","1990_6_5","1990_6_6","1990_6_7","1990_6_8","1990_6_9","1990_6_10","1990_6_11","1990_6_12","1990_6_13","1990_6_14","1990_6_15","1990_6_16","1990_6_17","1990_6_18","1990_6_19","1990_6_20","1990_6_21","1990_6_22","1990_6_23","1990_6_24","1990_6_25","1990_6_26","1990_6_27","1990_6_28","1990_6_29","1990_6_30","1990_7_1","1990_7_2","1990_7_3","1990_7_4","1990_7_5","1990_7_6","1990_7_7","1990_7_8","1990_7_9","1990_7_10","1990_7_11","1990_7_12","1990_7_13","1990_7_14","1990_7_15","1990_7_16","1990_7_17","1990_7_18","1990_7_19","1990_7_20","1990_7_21","1990_7_22","1990_7_23","1990_7_24","1990_7_25","1990_7_26","1990_7_27","1990_7_28","1990_7_29","1990_7_30","1990_7_31","1990_8_1","1990_8_2","1990_8_3","1990_8_4","1990_8_5","1990_8_6","1990_8_7","1990_8_8","1990_8_9","1990_8_10","1990_8_11","1990_8_12","1990_8_13","1990_8_14","1990_8_15","1990_8_16","1990_8_17","1990_8_18","1990_8_19","1990_8_20","1990_8_21","1990_8_22","1990_8_23","1990_8_24","1990_8_25","1990_8_26","1990_8_27","1990_8_28","1990_8_29","1990_8_30","1990_8_31","1990_9_1","1990_9_2","1990_9_3","1990_9_4","1990_9_5","1990_9_6","1990_9_7","1990_9_8","1990_9_9","1990_9_10","1990_9_11","1990_9_12","1990_9_13","1990_9_14","1990_9_15","1990_9_16","1990_9_17","1990_9_18","1990_9_19","1990_9_20","1990_9_21","1990_9_22","1990_9_23","1990_9_24","1990_9_25","1990_9_26","1990_9_27","1990_9_28","1990_9_29","1990_9_30","1990_10_1","1990_10_2","1990_10_3","1990_10_4","1990_10_5","1990_10_6","1990_10_7","1990_10_8","1990_10_9","1990_10_10","1990_10_11","1990_10_12","1990_10_13","1990_10_14","1990_10_15","1990_10_16","1990_10_17","1990_10_18","1990_10_19","1990_10_20","1990_10_21","1990_10_22","1990_10_23","1990_10_24","1990_10_25","1990_10_26","1990_10_27","1990_10_28","1990_10_29","1990_10_30","1990_10_31","1990_11_1","1990_11_2","1990_11_3","1990_11_4","1990_11_5","1990_11_6","1990_11_7","1990_11_8","1990_11_9","1990_11_10","1990_11_11","1990_11_12","1990_11_13","1990_11_14","1990_11_15","1990_11_16","1990_11_17","1990_11_18","1990_11_19","1990_11_20","1990_11_21","1990_11_22","1990_11_23","1990_11_24","1990_11_25","1990_11_26","1990_11_27","1990_11_28","1990_11_29","1990_11_30","1990_12_1","1990_12_2","1990_12_3","1990_12_4","1990_12_5","1990_12_6","1990_12_7","1990_12_8","1990_12_9","1990_12_10","1990_12_11","1990_12_12","1990_12_13","1990_12_14","1990_12_15","1990_12_16","1990_12_17","1990_12_18","1990_12_19","1990_12_20","1990_12_21","1990_12_22","1990_12_23","1990_12_24","1990_12_25","1990_12_26","1990_12_27","1990_12_28","1990_12_29","1990_12_30","1990_12_31","1991_1_1","1991_1_2","1991_1_3","1991_1_4","1991_1_5","1991_1_6","1991_1_7","1991_1_8","1991_1_9","1991_1_10","1991_1_11","1991_1_12","1991_1_13","1991_1_14","1991_1_15","1991_1_16","1991_1_17","1991_1_18","1991_1_19","1991_1_20","1991_1_21","1991_1_22","1991_1_23","1991_1_24","1991_1_25","1991_1_26","1991_1_27","1991_1_28","1991_1_29","1991_1_30","1991_1_31","1991_2_1","1991_2_2","1991_2_3","1991_2_4","1991_2_5","1991_2_6","1991_2_7","1991_2_8","1991_2_9","1991_2_10","1991_2_11","1991_2_12","1991_2_13","1991_2_14","1991_2_15","1991_2_16","1991_2_17","1991_2_18","1991_2_19","1991_2_20","1991_2_21","1991_2_22","1991_2_23","1991_2_24","1991_2_25","1991_2_26","1991_2_27","1991_2_28","1991_3_1","1991_3_2","1991_3_3","1991_3_4","1991_3_5","1991_3_6","1991_3_7","1991_3_8","1991_3_9","1991_3_10","1991_3_11","1991_3_12","1991_3_13","1991_3_14","1991_3_15","1991_3_16","1991_3_17","1991_3_18","1991_3_19","1991_3_20","1991_3_21","1991_3_22","1991_3_23","1991_3_24","1991_3_25","1991_3_26","1991_3_27","1991_3_28","1991_3_29","1991_3_30","1991_3_31","1991_4_1","1991_4_2","1991_4_3","1991_4_4","1991_4_5","1991_4_6","1991_4_7","1991_4_8","1991_4_9","1991_4_10","1991_4_11","1991_4_12","1991_4_13","1991_4_14","1991_4_15","1991_4_16","1991_4_17","1991_4_18","1991_4_19","1991_4_20","1991_4_21","1991_4_22","1991_4_23","1991_4_24","1991_4_25","1991_4_26","1991_4_27","1991_4_28","1991_4_29","1991_4_30","1991_5_1","1991_5_2","1991_5_3","1991_5_4","1991_5_5","1991_5_6","1991_5_7","1991_5_8","1991_5_9","1991_5_10","1991_5_11","1991_5_12","1991_5_13","1991_5_14","1991_5_15","1991_5_16","1991_5_17","1991_5_18","1991_5_19","1991_5_20","1991_5_21","1991_5_22","1991_5_23","1991_5_24","1991_5_25","1991_5_26","1991_5_27","1991_5_28","1991_5_29","1991_5_30"
18.2033267974854,18.5784762064616,20.9730653127035,20.8244313557943,21.5655157725017,23.261450068156,20.1540841420492,19.5500013987224,21.6954697926839,22.6689805348714,21.8583084106446,22.2160615285238,21.8749258677165,20.3867679595947,22.6261573791504,21.2640688578288,21.5344501495362,23.2491305033366,23.8337525685628,25.1697841644287,25.5410724639893,22.7246534983317,23.3073713938396,24.2568387349447,24.5999968210857,24.8841294606527,24.0681021372478,24.8739111582439,24.5884357452393,27.1756251017253,29.3192211151123,28.3730433146159,24.728402709961,26.2136512756348,23.5193236033122,22.9607482910156,22.9903420766195,22.4131847381592,22.9993008931478,23.136870320638,23.6323321024577,23.2025085449219,22.5755503336589,21.6883045196533,23.2617546081543,25.5014918009441,25.2081930796306,25.3279059092204,25.4410555521648,24.360009765625,23.812028503418,24.5297917683919,25.6490455627442,25.6955142974854,27.1547618865967,25.8850392659505,26.7406885782878,28.1299949645996,27.3914015452067,28.1078932444255,25.7524257659912,25.0403769175212,25.1678030649821,25.2494668324788,25.3786045074463,24.8880382537842,25.6292288462321,25.4966274261475,25.6369663238526,26.2694666544597,25.099179204305,24.5669990539551,24.5947414398194,24.5141241709392,25.7678663889567,27.3301324208578,28.1947430928548,26.1921001434326,25.4649781545003,25.3399260203044,24.5759902954102,24.6709902445476,26.2712182362874,26.3339903513591,24.9185170491536,24.2223818461101,24.4126748402913,24.9047320048015,24.4097934722901,23.6425942738851,24.0048671722412,24.1562400817871,27.0670804341634,25.9248818715413,25.7020202636719,24.5961687723796,24.0730676015218,25.186498896281,24.2557648976644,24.9156871795655,24.3197570800781,26.2931680043538,29.4281695048015,25.347501373291,23.5766375223796,23.8610454559326,25.8488199869792,25.7841335296631,24.2487019856771,25.3056242624919,24.8800324757894,23.9607444763184,24.5162108103435,24.6958442687989,24.4303286234538,25.6257155100505,26.4140786488851,27.7540902455648,27.5366048177083,24.7924279530843,22.4216285705567,21.7679433186849,23.6360285441081,25.5591967264812,25.3933044433594,25.4608722686768,23.3913818359375,21.1846398671468,21.3477334340413,22.1414447784424,22.5207000732422,23.6298271179199,24.3457154591878,25.410391108195,26.5268137613933,26.0367173512777,22.7534862518311,23.9218479156494,22.6139357248942,21.9437264760335,22.6558350880941,23.0846019744873,20.256769434611,20.3264575958252,20.820853805542,20.7995137532552,19.6180314381917,19.7443112691244,19.4450482686361,18.765600458781,17.7666138966878,18.7927687327067,20.6233917236328,20.2777102152507,20.0519729614258,18.4745791117351,18.1948537190755,17.2888802846273,15.8335777282715,15.9257795969646,16.6037396748861,15.448201751709,16.1833848317464,16.7043663024903,17.6238602956136,15.2800479888916,16.109994506836,15.9202978769939,15.5710508982341,13.8327601114909,16.5649753570557,17.1481923421224,17.1963490804036,16.5371757507324,16.8520777384441,16.9469378153483,14.2574611663819,13.6137208302816,15.5813289642334,15.2323337554932,13.0794267018636,12.8843678792318,11.4517595926921,10.9884493509929,10.2685708363851,10.469109471639,11.0134527842204,10.4688424428304,12.9566786448161,10.2844546000163,9.47691815694174,11.2882451375326,13.7169249216716,10.7263777414958,9.92434717814132,10.0954764048259,9.83913447062179,9.70915184020998,9.67198842366537,10.8331612904867,10.1191663106283,9.84787457784017,10.5166889190674,10.8536748250326,11.7591733296712,11.7589374542237,12.2596953074138,10.7095981597901,12.3468872070313,11.808989461263,12.4444156646729,12.9393497467041,12.3106482187907,11.5880402882894,11.5743658701579,13.0849980672201,12.602067565918,12.1173517862956,11.238069788615,12.3516733805339,12.8122548421224,12.5920279184978,13.111931737264,13.1263131459554,12.7721789042155,11.7068274180095,11.8648162841797,11.8154712677002,9.88535970052084,11.9269049326579,11.6556106567383,10.7362520853679,9.43208211263021,9.37425956726076,9.56829668680831,9.39176966349288,9.19636751810714,9.68714866638186,9.33971875508627,11.4934675852458,12.8313512166341,12.2494051615398,11.3366943359375,10.9808886210124,10.3655467987061,9.50044593811037,9.49915911356612,9.12783838907882,10.0293416341146,9.79535827636721,9.72152417500814,9.78879763285323,12.4511581420899,12.1121091206869,11.2269613901775,12.1919558207194,10.6046571095785,8.79167073567709,8.05029449462893,6.91233851114913,8.18386675516768,10.0933586120606,10.5377625783285,11.5011497497559,11.9588568369548,12.7588853200277,12.0941552480062,12.5870859781901,12.1212669372559,12.028181330363,11.8920163472494,11.5511871337891,11.6894826253255,12.0026724497478,13.3196566263835,12.9443336486817,12.7906007130941,12.6430488586426,15.2284427642822,16.5241619110108,19.5626007080078,17.9802382151286,13.4207429250081,13.2653671264649,13.7160850524903,13.5646854400635,14.5253775278728,13.9132832845052,12.3983595530192,13.1929953257243,14.3652034759522,12.6927613576253,12.9746217091878,13.8254918416341,15.9731714884441,16.5074923197429,17.6662479400635,15.1979277292888,13.8436644236247,13.8496325174968,13.541577911377,13.4858216603597,13.6348676045736,14.204866663615,13.0585329691569,12.7205317179362,13.0694423675537,13.2052576700847,13.9965613047282,11.9840916951497,11.5587682088216,13.9570473988851,13.8208201090495,13.3313067118327,13.260462697347,13.8559140523275,12.8892634073894,13.5903672536214,15.847933069865,16.820401763916,16.8446365356446,14.9695678710938,12.8490653991699,12.7241893768311,13.6411586761475,12.2270179748535,11.4221403757732,12.383301671346,13.0411716461182,13.1112349192302,13.2665007273357,12.8055956522624,12.9389720916748,13.0290580749512,13.9478082021078,16.3865416208903,16.7080290476482,14.2143366495769,14.0834187825521,14.9337987263997,15.1261192321778,13.32598584493,16.1971164703369,15.2811192830404,15.1890916188558,14.7325550079346,14.554200108846,14.6268103281657,14.5589646657308,15.8755095163982,15.846945699056,14.5478988647461,14.0606037139893,14.5831002553304,14.8392031351726,14.9061275482178,15.5381090799968,15.6132287343343,16.9516502380371,16.2900215148926,15.7053988138835,16.5171409606934,16.3900613149007,17.9849595387777,19.454144414266
