"longitude","latitude","MAT","MPB","Prevalence"
8.95352764028,36.9749997125,18.3337867326512,2.43414058386043,0.203202091536272
9.37019430528,36.9749997125,18.3337867326512,2.43414058386043,0.203202091536272
9.78686097028,36.9749997125,18.4541986334181,2.57452026033183,0.209838755925636
2.28686100028,36.5583330475,17.3501919772425,2.40010925036139,0.20156313641974
2.70352766528,36.5583330475,18.0311749712,2.5666359125235,0.209471149196535
3.12019433028,36.5583330475,16.7959689107078,1.68503001378352,0.16387676021798
3.53686099528,36.5583330475,16.8527106387752,1.65570942047872,0.162174668785364
3.95352766028,36.5583330475,15.8233996931185,1.5018150415795,0.152990128837779
4.37019432528,36.5583330475,15.8233996931185,1.5018150415795,0.152990128837779
4.78686099028,36.5583330475,15.196373473055,1.4745640454502,0.151317212509535
5.20352765528,36.5583330475,15.1820058591298,1.65057199297678,0.161874923865597
5.62019432028,36.5583330475,15.6819503194255,1.63341143512884,0.160870372582479
6.03686098528,36.5583330475,16.1184091126253,1.51674587073988,0.153900543718243
6.45352765028,36.5583330475,16.2124558361498,1.55952780477189,0.15648556763805
6.87019431528,36.5583330475,16.2124558361498,1.55952780477189,0.15648556763805
7.28686098028,36.5583330475,17.2658124219215,1.65879100216953,0.162354246895638
7.70352764528,36.5583330475,17.4428573998019,1.69054431127822,0.16419524768045
8.12019431028,36.5583330475,16.9098418619819,1.88219351001193,0.174962638429753
8.53686097528,36.5583330475,16.7594972083129,1.76518127497364,0.168456881074805
8.95352764028,36.5583330475,17.565370446554,1.6052047128707,0.159207966545984
9.37019430528,36.5583330475,17.565370446554,1.6052047128707,0.159207966545984
9.78686097028,36.5583330475,18.1743723246392,1.68700117985505,0.163990666747191
10.2035276353,36.5583330475,18.2853858566578,1.91383264121354,0.176686895284893
10.6201943003,36.5583330475,18.3162267746807,2.43598909721534,0.203290771818767
0.620194340278,36.1416663825,17.9242732902446,2.05880056461585,0.184410051628871
1.03686100528,36.1416663825,17.8020165059995,1.57514067653585,0.157420404515977
1.45352767028,36.1416663825,17.4134398958294,1.49733077840745,0.152715850487773
1.87019433528,36.1416663825,17.4134398958294,1.49733077840745,0.152715850487773
2.28686100028,36.1416663825,16.8232664754606,1.45686999920564,0.150223051742436
2.70352766528,36.1416663825,16.3428086442559,1.43847355964477,0.149078703248849
3.12019433028,36.1416663825,15.3985333970391,1.31194606539738,0.141011890499679
3.53686099528,36.1416663825,15.36660012244,1.26917983451309,0.138203051751766
3.95352766028,36.1416663825,15.4579550135531,1.18379684139256,0.132459794099005
4.37019432528,36.1416663825,15.4579550135531,1.18379684139256,0.132459794099005
4.78686099028,36.1416663825,15.1466409070279,1.20562488385893,0.133945866217296
