"longitude","latitude","MAT","MPB","Prevalence"
-9.79647228472,12.8083331425,27.5004693253257,3.64478173328417,0.0890707423540933
-9.37980561972,12.8083331425,27.6426935053182,3.24364934737874,0.0825043468238699
-8.96313895472,12.8083331425,26.8681652038271,5.80514613959241,0.120466784334293
-8.54647228972,12.8083331425,26.8983993716739,5.48513796856099,0.116156908954697
-8.12980562472,12.8083331425,26.8983993716739,5.48513796856099,0.116156908954697
-7.71313895972,12.8083331425,27.6400486989267,3.1230778276521,0.0804711546884918
-7.29647229472,12.8083331425,27.7956016740509,2.77657543405484,0.074456508383352
-6.87980562972,12.8083331425,28.1023912555349,2.30877979278117,0.0658717905735726
-6.46313896472,12.8083331425,28.1449234671195,2.2566457560769,0.0648770685127291
-6.04647229972,12.8083331425,28.0001273816544,2.46641705709838,0.0688307097000274
-5.62980563472,12.8083331425,28.0001273816544,2.46641705709838,0.0688307097000274
-5.21313896972,12.8083331425,28.0875894715874,2.34158111918808,0.0664934376788332
-4.79647230472,12.8083331425,27.98694077047,2.43917508724687,0.0683244414730393
-4.37980563972,12.8083331425,28.0395133910013,2.3888333561659,0.0673833827586319
-3.96313897472,12.8083331425,28.645607053415,1.76087373755171,0.0549571238940413
-3.54647230972,12.8083331425,28.8540962943492,1.7086612662572,0.053857316431551
-3.12980564472,12.8083331425,28.8540962943492,1.7086612662572,0.053857316431551
-2.71313897972,12.8083331425,28.4311085655678,1.91909932235695,0.0582211036935778
-2.29647231472,12.8083331425,28.5268186470094,1.81748868481482,0.0561366137463795
-1.87980564972,12.8083331425,28.537699514432,1.83476899114596,0.0564939987544548
-1.46313898472,12.8083331425,28.6140081119338,1.81474380576851,0.0560797335845562
-1.04647231972,12.8083331425,28.6933893050345,1.78682761035595,0.0554994893241502
-0.629805654722,12.8083331425,28.6933893050345,1.78682761035595,0.0554994893241502
-0.213138989722,12.8083331425,28.7439207457124,1.79327340212737,0.0556337522143313
0.203527675278,12.8083331425,28.7675982814471,1.82140742917266,0.0562177659090418
0.620194340278,12.8083331425,28.8103241331023,1.78601185353103,0.0554824851717798
1.03686100528,12.8083331425,29.0010562398567,1.71776785011178,0.0540499899550867
1.45352767028,12.8083331425,29.1827520846834,1.703407481821,0.0537459928997199
1.87019433528,12.8083331425,29.1827520846834,1.703407481821,0.0537459928997199
2.28686100028,12.8083331425,29.2459357451144,1.70214463431443,0.0537192159812814
2.70352766528,12.8083331425,29.160414219348,1.71293988523722,0.0539478871211079
3.12019433028,12.8083331425,29.1150108155648,1.71006211641858,0.0538869787840256
3.53686099528,12.8083331425,29.0902928629801,1.71516629442664,0.0539949843944553
3.95352766028,12.8083331425,29.08936376394,1.71303749459955,0.0539499523973559
4.37019432528,12.8083331425,29.08936376394,1.71303749459955,0.0539499523973559
