"longitude","latitude","MAT","MPB","Prevalence"
8.95352764028,36.9749997125,18.3337867326512,3.73093054463138,0.0904441280277312
9.37019430528,36.9749997125,18.3337867326512,3.73093054463138,0.0904441280277312
9.78686097028,36.9749997125,18.4541986334181,4.14841159921383,0.096933195150017
2.28686100028,36.5583330475,17.3501919772425,3.42821312785561,0.0855619534097508
2.70352766528,36.5583330475,18.0311749712,4.05880803730712,0.095562686261871
3.12019433028,36.5583330475,16.7959689107078,1.70723982648727,0.0538272092671765
3.53686099528,36.5583330475,16.8527106387752,1.70431627165259,0.0537652581549322
3.95352766028,36.5583330475,15.8233996931185,1.70018097361187,0.0536775652715245
4.37019432528,36.5583330475,15.8233996931185,1.70018097361187,0.0536775652715245
4.78686099028,36.5583330475,15.196373473055,1.70089446128898,0.0536927008537792
5.20352765528,36.5583330475,15.1820058591298,1.70473245840124,0.0537740795964783
5.62019432028,36.5583330475,15.6819503194255,1.70440756336047,0.0537671932279298
6.03686098528,36.5583330475,16.1184091126253,1.70169229065882,0.053709622948628
6.45352765028,36.5583330475,16.2124558361498,1.70239657313705,0.053724558555812
6.87019431528,36.5583330475,16.2124558361498,1.70239657313705,0.053724558555812
7.28686098028,36.5583330475,17.2658124219215,1.70645830020761,0.0538106521565755
7.70352764528,36.5583330475,17.4428573998019,1.70979596520989,0.0538813438204074
8.12019431028,36.5583330475,16.9098418619819,1.8636518890786,0.0570886682614251
8.53686097528,36.5583330475,16.7594972083129,1.71298905458937,0.0539489274803843
8.95352764028,36.5583330475,17.565370446554,1.70624882236194,0.0538062137827893
9.37019430528,36.5583330475,17.565370446554,1.70624882236194,0.0538062137827893
9.78686097028,36.5583330475,18.1743723246392,1.82135736746661,0.0562167295891386
10.2035276353,36.5583330475,18.2853858566578,2.52150407658352,0.0698482094878607
10.6201943003,36.5583330475,18.3162267746807,3.84834439993685,0.0922964028438538
0.620194340278,36.1416663825,17.9242732902446,2.73432620934465,0.0737044225208808
1.03686100528,36.1416663825,17.8020165059995,1.7087993647489,0.0538602409870271
1.45352767028,36.1416663825,17.4134398958294,1.70066427160812,0.0536878179678264
1.87019433528,36.1416663825,17.4134398958294,1.70066427160812,0.0536878179678264
2.28686100028,36.1416663825,16.8232664754606,1.6990337574568,0.0536532240511016
2.70352766528,36.1416663825,16.3428086442559,1.69872312011294,0.0536466320550116
3.12019433028,36.1416663825,15.3985333970391,1.69856046467996,0.0536431801936584
3.53686099528,36.1416663825,15.36660012244,1.69818711261767,0.0536352565001523
3.95352766028,36.1416663825,15.4579550135531,1.69712950048596,0.0536128073167479
4.37019432528,36.1416663825,15.4579550135531,1.69712950048596,0.0536128073167479
4.78686099028,36.1416663825,15.1466409070279,1.69766030695705,0.0536240749906396
5.20352765528,36.1416663825,13.9987171261465,1.70017454019866,0.0536774287859457
5.62019432028,36.1416663825,14.5741232990227,1.70030331054425,0.0536801606282682
6.03686098528,36.1416663825,15.1678997801117,1.70028850865332,0.0536798466122546
6.45352765028,36.1416663825,15.4121632585563,1.70066445986118,0.0536878219612301
6.87019431528,36.1416663825,15.4121632585563,1.70066445986118,0.0536878219612301
7.28686098028,36.1416663825,15.1191914763768,1.70218971979897,0.0537201720775237
7.70352764528,36.1416663825,15.2494764546723,1.702243191413,0.0537213060008667
8.12019431028,36.1416663825,15.6822348455662,1.70201063979407,0.0537163744003756
8.53686097528,36.1416663825,16.6845058439831,1.70097960037577,0.0536945068024987
8.95352764028,36.1416663825,17.0846363290341,1.70181374329536,0.0537121987321888
9.37019430528,36.1416663825,17.0846363290341,1.70181374329536,0.0537121987321888
9.78686097028,36.1416663825,17.3795714947531,1.70788381200218,0.0538408504685736
10.2035276353,36.1416663825,18.049020588949,2.29705912098888,0.0656488799059841
-5.62980563472,35.7249997175,17.5033243324057,5.94709695602747,0.122347323292487
0.203527675278,35.7249997175,18.483776530019,2.87184533954034,0.0761369447627834
0.620194340278,35.7249997175,18.6038119801105,1.8396608610757,0.0565949517341964
